lng,lat
-73.7889633178711,-73.7889633178711
-74.17755126953125,-74.17755126953125
-74.17749786376953,-74.17749786376953
-73.91587829589844,-73.91587829589844
-73.78971862792969,-73.78971862792969
-73.78276062011719,-73.78276062011719
-73.91246032714844,-73.91246032714844
-73.78305053710938,-73.78305053710938
-74.177490234375,-74.177490234375
-74.18161010742188,-74.18161010742188
-74.03288269042969,-74.03288269042969
-73.93135833740234,-73.93135833740234
-74.17708587646484,-74.17708587646484
-74.1778793334961,-74.1778793334961
-73.8266372680664,-73.8266372680664
-74.18119049072266,-74.18119049072266
-73.96080017089844,-73.96080017089844
-73.78366088867188,-73.78366088867188
-73.92486572265625,-73.92486572265625
-73.90875244140625,-73.90875244140625
-73.91047668457031,-73.91047668457031
-73.94039154052734,-73.94039154052734
-74.17725372314453,-74.17725372314453
-73.70230865478516,-73.70230865478516
-73.7825698852539,-73.7825698852539
-73.85961151123047,-73.85961151123047
-73.7833023071289,-73.7833023071289
-73.7911148071289,-73.7911148071289
-73.87093353271484,-73.87093353271484
-73.78202056884766,-73.78202056884766
-73.99756622314453,-73.99756622314453
-73.95783996582031,-73.95783996582031
-73.87262725830078,-73.87262725830078
-73.86470794677734,-73.86470794677734
-73.8695297241211,-73.8695297241211
-73.80007934570312,-73.80007934570312
-73.78268432617188,-73.78268432617188
-74.08949279785156,-74.08949279785156
-73.78278350830078,-73.78278350830078
-73.81452178955078,-73.81452178955078
-73.90583801269531,-73.90583801269531
-73.79072570800781,-73.79072570800781
-73.91448211669922,-73.91448211669922
-73.87104034423828,-73.87104034423828
-74.17740631103516,-74.17740631103516
-73.86431884765625,-73.86431884765625
0.0,0.0
-74.07489013671875,-74.07489013671875
-74.18140411376953,-74.18140411376953
-73.95114135742188,-73.95114135742188
-74.17784881591797,-74.17784881591797
-73.80742645263672,-73.80742645263672
-73.8619613647461,-73.8619613647461
-73.81934356689453,-73.81934356689453
-74.18228149414062,-74.18228149414062
-73.8714370727539,-73.8714370727539
-73.79376983642578,-73.79376983642578
-73.87126922607422,-73.87126922607422
-74.18321990966797,-74.18321990966797
-73.77973937988281,-73.77973937988281
-73.93500518798828,-73.93500518798828
-73.77642059326172,-73.77642059326172
-73.98250579833984,-73.98250579833984
-73.92337036132812,-73.92337036132812
-73.7837142944336,-73.7837142944336
-73.77629852294922,-73.77629852294922
-73.93780517578125,-73.93780517578125
-73.79022216796875,-73.79022216796875
-73.78878021240234,-73.78878021240234
-73.79037475585938,-73.79037475585938
-73.79036712646484,-73.79036712646484
-73.7764663696289,-73.7764663696289
-73.86461639404297,-73.86461639404297
-73.82057189941406,-73.82057189941406
-73.78318786621094,-73.78318786621094
-73.98182678222656,-73.98182678222656
-73.87110900878906,-73.87110900878906
-73.93062591552734,-73.93062591552734
-74.17721557617188,-74.17721557617188
-73.872314453125,-73.872314453125
-74.17784881591797,-74.17784881591797
-74.17664337158203,-74.17664337158203
-73.77778625488281,-73.77778625488281
0.0,0.0
-73.73870086669922,-73.73870086669922
-73.8648681640625,-73.8648681640625
0.0,0.0
-74.00907897949219,-74.00907897949219
-73.77644348144531,-73.77644348144531
-73.87061309814453,-73.87061309814453
-73.95806121826172,-73.95806121826172
-73.90350341796875,-73.90350341796875
-73.72228240966797,-73.72228240966797
-73.78926849365234,-73.78926849365234
-73.78974914550781,-73.78974914550781
-73.78739929199219,-73.78739929199219
-73.86229705810547,-73.86229705810547
-74.1771240234375,-74.1771240234375
-74.17725372314453,-74.17725372314453
-73.80164337158203,-73.80164337158203
-73.78276824951172,-73.78276824951172
-73.99169921875,-73.99169921875
-73.84516906738281,-73.84516906738281
-73.87088775634766,-73.87088775634766
-73.78242492675781,-73.78242492675781
-73.87487030029297,-73.87487030029297
-74.24539947509766,-74.24539947509766
-73.86568450927734,-73.86568450927734
-73.78346252441406,-73.78346252441406
-73.77632141113281,-73.77632141113281
-73.78343963623047,-73.78343963623047
-73.87244415283203,-73.87244415283203
-73.97734069824219,-73.97734069824219
-73.76022338867188,-73.76022338867188
-73.95218658447266,-73.95218658447266
-73.78340911865234,-73.78340911865234
-73.9842529296875,-73.9842529296875
-73.78871154785156,-73.78871154785156
-73.93120574951172,-73.93120574951172
-73.96846008300781,-73.96846008300781
-73.92758178710938,-73.92758178710938
-73.77812957763672,-73.77812957763672
-73.78931427001953,-73.78931427001953
-73.9589614868164,-73.9589614868164
-73.87086486816406,-73.87086486816406
-73.92345428466797,-73.92345428466797
-73.78363037109375,-73.78363037109375
-73.78856658935547,-73.78856658935547
-73.87078857421875,-73.87078857421875
-73.99156951904297,-73.99156951904297
-73.86170196533203,-73.86170196533203
-73.77644348144531,-73.77644348144531
-73.86167907714844,-73.86167907714844
-73.95855712890625,-73.95855712890625
-74.17726135253906,-74.17726135253906
-73.86170196533203,-73.86170196533203
-74.17809295654297,-74.17809295654297
0.0,0.0
-73.78182983398438,-73.78182983398438
-73.95174407958984,-73.95174407958984
-73.8724136352539,-73.8724136352539
-73.78797912597656,-73.78797912597656
-73.78395080566406,-73.78395080566406
-73.78907775878906,-73.78907775878906
-73.95616912841797,-73.95616912841797
-73.87266540527344,-73.87266540527344
-73.78923797607422,-73.78923797607422
-73.7899398803711,-73.7899398803711
-73.78361511230469,-73.78361511230469
-74.17710876464844,-74.17710876464844
-73.98988342285156,-73.98988342285156
-73.87065887451172,-73.87065887451172
-73.782958984375,-73.782958984375
-74.03041076660156,-74.03041076660156
-73.80335235595703,-73.80335235595703
-74.1858901977539,-74.1858901977539
-73.9117431640625,-73.9117431640625
-73.87252044677734,-73.87252044677734
-74.17754364013672,-74.17754364013672
-73.78885650634766,-73.78885650634766
-74.17723846435547,-74.17723846435547
-73.86140441894531,-73.86140441894531
-73.78976440429688,-73.78976440429688
-73.9459457397461,-73.9459457397461
-73.77914428710938,-73.77914428710938
-73.78899383544922,-73.78899383544922
-73.78279876708984,-73.78279876708984
-73.79396057128906,-73.79396057128906
-73.78282928466797,-73.78282928466797
-73.78292083740234,-73.78292083740234
-73.99561309814453,-73.99561309814453
-73.7805404663086,-73.7805404663086
-73.94683837890625,-73.94683837890625
-73.98846435546875,-73.98846435546875
-74.17755126953125,-74.17755126953125
-74.17684936523438,-74.17684936523438
-73.94860076904297,-73.94860076904297
-73.78968048095703,-73.78968048095703
-73.87877655029297,-73.87877655029297
-74.17778015136719,-74.17778015136719
-73.78692626953125,-73.78692626953125
-74.00594329833984,-74.00594329833984
-74.17768096923828,-74.17768096923828
-73.9985580444336,-73.9985580444336
-73.98838806152344,-73.98838806152344
-73.96027374267578,-73.96027374267578
-73.94850158691406,-73.94850158691406
-73.91236877441406,-73.91236877441406
-73.78404998779297,-73.78404998779297
-73.7943115234375,-73.7943115234375
-73.97791290283203,-73.97791290283203
-73.8651351928711,-73.8651351928711
-73.95345306396484,-73.95345306396484
-73.78630828857422,-73.78630828857422
-73.78215789794922,-73.78215789794922
-73.7766342163086,-73.7766342163086
-73.78961944580078,-73.78961944580078
-73.78179931640625,-73.78179931640625
-73.950439453125,-73.950439453125
-73.86527252197266,-73.86527252197266
-73.86470031738281,-73.86470031738281
-73.77777862548828,-73.77777862548828
-73.86552429199219,-73.86552429199219
-73.86150360107422,-73.86150360107422
-73.93563842773438,-73.93563842773438
-73.77652740478516,-73.77652740478516
-73.77622985839844,-73.77622985839844
-73.77722930908203,-73.77722930908203
-73.90560150146484,-73.90560150146484
-73.87256622314453,-73.87256622314453
-73.87091064453125,-73.87091064453125
-74.00809478759766,-74.00809478759766
-74.17741394042969,-74.17741394042969
-73.78266906738281,-73.78266906738281
-73.79071807861328,-73.79071807861328
-73.98966217041016,-73.98966217041016
-73.79082489013672,-73.79082489013672
-73.8545913696289,-73.8545913696289
-73.87071990966797,-73.87071990966797
-73.78484344482422,-73.78484344482422
-74.17727661132812,-74.17727661132812
-73.87043762207031,-73.87043762207031
-73.99407196044922,-73.99407196044922
-73.7834701538086,-73.7834701538086
-73.9933853149414,-73.9933853149414
-73.98167419433594,-73.98167419433594
-74.1832504272461,-74.1832504272461
-73.95281219482422,-73.95281219482422
-73.79075622558594,-73.79075622558594
-73.98744201660156,-73.98744201660156
-73.90979766845703,-73.90979766845703
-73.87101745605469,-73.87101745605469
-74.17694854736328,-74.17694854736328
-73.7765884399414,-73.7765884399414
-73.93722534179688,-73.93722534179688
-74.17720031738281,-74.17720031738281
-74.17725372314453,-74.17725372314453
-73.81488800048828,-73.81488800048828
-73.78949737548828,-73.78949737548828
-73.94424438476562,-73.94424438476562
-73.79878997802734,-73.79878997802734
-73.86180114746094,-73.86180114746094
-73.79002380371094,-73.79002380371094
-73.86553955078125,-73.86553955078125
-73.82620239257812,-73.82620239257812
-73.97528076171875,-73.97528076171875
-73.78311920166016,-73.78311920166016
-73.86404418945312,-73.86404418945312
-73.97737121582031,-73.97737121582031
-73.86451721191406,-73.86451721191406
-73.78909301757812,-73.78909301757812
-73.77935791015625,-73.77935791015625
-73.95298767089844,-73.95298767089844
-73.98468017578125,-73.98468017578125
-73.99288177490234,-73.99288177490234
-73.95523071289062,-73.95523071289062
-73.9230728149414,-73.9230728149414
-73.98789978027344,-73.98789978027344
-73.86177062988281,-73.86177062988281
-73.78746795654297,-73.78746795654297
-73.86145782470703,-73.86145782470703
-73.78278350830078,-73.78278350830078
-73.7889404296875,-73.7889404296875
-73.86468505859375,-73.86468505859375
-73.87081146240234,-73.87081146240234
-73.83110046386719,-73.83110046386719
-73.9559555053711,-73.9559555053711
-73.99472045898438,-73.99472045898438
-73.9757080078125,-73.9757080078125
-73.9205322265625,-73.9205322265625
-73.95853424072266,-73.95853424072266
-73.86148834228516,-73.86148834228516
-73.98908233642578,-73.98908233642578
-73.78504180908203,-73.78504180908203
-74.17696380615234,-74.17696380615234
-74.1776123046875,-74.1776123046875
-73.93812561035156,-73.93812561035156
-73.98824310302734,-73.98824310302734
-73.7826156616211,-73.7826156616211
-73.9705581665039,-73.9705581665039
-73.78218841552734,-73.78218841552734
-73.77690887451172,-73.77690887451172
-73.78215026855469,-73.78215026855469
-73.78404998779297,-73.78404998779297
-73.98634338378906,-73.98634338378906
-73.97235870361328,-73.97235870361328
-73.78556823730469,-73.78556823730469
-73.84874725341797,-73.84874725341797
-73.78417205810547,-73.78417205810547
-74.02507019042969,-74.02507019042969
-73.77639770507812,-73.77639770507812
-73.78697967529297,-73.78697967529297
-73.98326110839844,-73.98326110839844
-73.78306579589844,-73.78306579589844
-73.78804779052734,-73.78804779052734
-73.87193298339844,-73.87193298339844
-73.78993225097656,-73.78993225097656
-73.95213317871094,-73.95213317871094
-73.80252838134766,-73.80252838134766
-73.95218658447266,-73.95218658447266
-73.78765869140625,-73.78765869140625
-73.97441101074219,-73.97441101074219
-73.78236389160156,-73.78236389160156
-73.78994750976562,-73.78994750976562
-73.78478240966797,-73.78478240966797
-73.79005432128906,-73.79005432128906
-73.94061279296875,-73.94061279296875
-73.99766540527344,-73.99766540527344
-73.79016876220703,-73.79016876220703
-73.98217010498047,-73.98217010498047
-73.99710845947266,-73.99710845947266
-73.92608642578125,-73.92608642578125
-73.80554962158203,-73.80554962158203
-73.97998046875,-73.97998046875
-73.90249633789062,-73.90249633789062
-73.94107055664062,-73.94107055664062
-74.00198364257812,-74.00198364257812
-74.01541900634766,-74.01541900634766
-73.78353118896484,-73.78353118896484
-73.86505889892578,-73.86505889892578
-73.78697204589844,-73.78697204589844
-73.98509216308594,-73.98509216308594
-73.96061706542969,-73.96061706542969
-73.7887191772461,-73.7887191772461
-73.78529357910156,-73.78529357910156
-73.78341674804688,-73.78341674804688
-73.99832916259766,-73.99832916259766
-73.77996063232422,-73.77996063232422
-73.78506469726562,-73.78506469726562
-73.79248046875,-73.79248046875
-73.8258056640625,-73.8258056640625
-74.00393676757812,-74.00393676757812
-73.87283325195312,-73.87283325195312
-74.00208282470703,-74.00208282470703
-74.17726135253906,-74.17726135253906
-73.88798522949219,-73.88798522949219
-73.78312683105469,-73.78312683105469
-73.78934478759766,-73.78934478759766
-73.79013061523438,-73.79013061523438
-74.18267059326172,-74.18267059326172
-73.98335266113281,-73.98335266113281
-73.99207305908203,-73.99207305908203
-73.95451354980469,-73.95451354980469
-74.17797088623047,-74.17797088623047
-73.78330993652344,-73.78330993652344
-73.98908233642578,-73.98908233642578
-73.8725814819336,-73.8725814819336
-73.98258209228516,-73.98258209228516
-73.94802856445312,-73.94802856445312
-74.18158721923828,-74.18158721923828
-74.17705535888672,-74.17705535888672
-73.78877258300781,-73.78877258300781
-73.7906723022461,-73.7906723022461
0.0,0.0
-73.92994689941406,-73.92994689941406
-73.98233795166016,-73.98233795166016
-73.99488067626953,-73.99488067626953
-74.00559997558594,-74.00559997558594
-73.97989654541016,-73.97989654541016
-73.79046630859375,-73.79046630859375
-73.78263854980469,-73.78263854980469
-73.95758819580078,-73.95758819580078
-74.17766571044922,-74.17766571044922
-73.9425277709961,-73.9425277709961
-73.98856353759766,-73.98856353759766
-73.97613525390625,-73.97613525390625
-73.97247314453125,-73.97247314453125
-73.78177642822266,-73.78177642822266
-73.7794189453125,-73.7794189453125
-73.79071807861328,-73.79071807861328
-73.99898529052734,-73.99898529052734
-73.86216735839844,-73.86216735839844
-73.98967742919922,-73.98967742919922
-73.92355346679688,-73.92355346679688
-73.78488159179688,-73.78488159179688
-73.77698516845703,-73.77698516845703
-73.78329467773438,-73.78329467773438
-73.78256225585938,-73.78256225585938
-73.85519409179688,-73.85519409179688
-73.98304748535156,-73.98304748535156
-73.9135513305664,-73.9135513305664
-74.00479125976562,-74.00479125976562
-74.17737579345703,-74.17737579345703
-73.86248779296875,-73.86248779296875
-73.99073028564453,-73.99073028564453
-73.86498260498047,-73.86498260498047
-73.97615814208984,-73.97615814208984
-73.8719253540039,-73.8719253540039
-73.67742919921875,-73.67742919921875
-73.80928802490234,-73.80928802490234
-73.87064361572266,-73.87064361572266
-73.7762680053711,-73.7762680053711
-73.98511505126953,-73.98511505126953
-74.17710876464844,-74.17710876464844
-73.78285217285156,-73.78285217285156
-73.77862548828125,-73.77862548828125
-73.86168670654297,-73.86168670654297
-73.86506652832031,-73.86506652832031
-73.78458404541016,-73.78458404541016
-73.97521209716797,-73.97521209716797
-73.98481750488281,-73.98481750488281
-73.86519622802734,-73.86519622802734
-73.95362854003906,-73.95362854003906
-73.97952270507812,-73.97952270507812
-73.80756378173828,-73.80756378173828
-73.95230102539062,-73.95230102539062
-73.97261810302734,-73.97261810302734
-73.9203872680664,-73.9203872680664
-73.80692291259766,-73.80692291259766
-73.98053741455078,-73.98053741455078
-73.97498321533203,-73.97498321533203
-73.79006958007812,-73.79006958007812
-73.8652572631836,-73.8652572631836
-73.995361328125,-73.995361328125
-73.77644348144531,-73.77644348144531
-73.97557067871094,-73.97557067871094
-73.84540557861328,-73.84540557861328
-73.78362274169922,-73.78362274169922
-73.78160095214844,-73.78160095214844
-73.7889175415039,-73.7889175415039
-73.99859619140625,-73.99859619140625
-73.8968276977539,-73.8968276977539
-73.9366683959961,-73.9366683959961
-73.78211975097656,-73.78211975097656
-73.78507995605469,-73.78507995605469
-73.78899383544922,-73.78899383544922
-73.79021453857422,-73.79021453857422
-73.95932006835938,-73.95932006835938
-73.79170989990234,-73.79170989990234
-73.98462677001953,-73.98462677001953
-73.94647979736328,-73.94647979736328
-73.78604888916016,-73.78604888916016
-74.17686462402344,-74.17686462402344
-73.91771697998047,-73.91771697998047
-74.17749786376953,-74.17749786376953
-73.79329681396484,-73.79329681396484
-73.78479766845703,-73.78479766845703
-73.98541259765625,-73.98541259765625
-73.78201293945312,-73.78201293945312
-73.9654541015625,-73.9654541015625
-73.98246002197266,-73.98246002197266
-74.17740631103516,-74.17740631103516
-73.98275756835938,-73.98275756835938
-73.86522674560547,-73.86522674560547
-73.92972564697266,-73.92972564697266
-73.86514282226562,-73.86514282226562
-74.17700958251953,-74.17700958251953
-73.95366668701172,-73.95366668701172
-73.78766632080078,-73.78766632080078
-73.906494140625,-73.906494140625
-73.77639770507812,-73.77639770507812
-73.91580200195312,-73.91580200195312
-74.00091552734375,-74.00091552734375
-73.8614501953125,-73.8614501953125
-73.86357879638672,-73.86357879638672
-73.86248016357422,-73.86248016357422
-73.78356170654297,-73.78356170654297
-73.77641296386719,-73.77641296386719
-73.78253936767578,-73.78253936767578
-73.79084014892578,-73.79084014892578
-73.99060821533203,-73.99060821533203
-73.97676849365234,-73.97676849365234
-73.99544525146484,-73.99544525146484
-73.87248992919922,-73.87248992919922
-73.9802017211914,-73.9802017211914
-74.17684936523438,-74.17684936523438
-73.7824935913086,-73.7824935913086
-73.92547607421875,-73.92547607421875
-73.94800567626953,-73.94800567626953
-73.79328155517578,-73.79328155517578
-73.78887939453125,-73.78887939453125
-73.94410705566406,-73.94410705566406
-73.78350830078125,-73.78350830078125
-74.0347900390625,-74.0347900390625
-73.99845123291016,-73.99845123291016
-73.90338134765625,-73.90338134765625
-73.80573272705078,-73.80573272705078
-73.98345184326172,-73.98345184326172
-73.79049682617188,-73.79049682617188
-73.97334289550781,-73.97334289550781
-74.0334701538086,-74.0334701538086
-73.78339385986328,-73.78339385986328
-73.95694732666016,-73.95694732666016
-73.7894058227539,-73.7894058227539
-73.78834533691406,-73.78834533691406
-73.8726577758789,-73.8726577758789
-73.90850830078125,-73.90850830078125
-73.97296905517578,-73.97296905517578
-73.99169921875,-73.99169921875
-73.78585052490234,-73.78585052490234
-73.97745513916016,-73.97745513916016
-73.7901382446289,-73.7901382446289
-73.78324890136719,-73.78324890136719
-73.95065307617188,-73.95065307617188
-73.99427032470703,-73.99427032470703
-73.8621826171875,-73.8621826171875
-73.98619079589844,-73.98619079589844
-73.97640228271484,-73.97640228271484
-73.78250122070312,-73.78250122070312
-73.79119873046875,-73.79119873046875
-73.96118927001953,-73.96118927001953
-74.00144958496094,-74.00144958496094
-74.17716217041016,-74.17716217041016
-73.78337097167969,-73.78337097167969
-73.97838592529297,-73.97838592529297
0.0,0.0
-73.98273468017578,-73.98273468017578
-73.94341278076172,-73.94341278076172
-73.77656555175781,-73.77656555175781
-73.83002471923828,-73.83002471923828
-73.98267364501953,-73.98267364501953
-73.95703887939453,-73.95703887939453
-73.92701721191406,-73.92701721191406
-73.92153930664062,-73.92153930664062
-73.86285400390625,-73.86285400390625
-73.9792709350586,-73.9792709350586
-73.9988784790039,-73.9988784790039
-73.93669891357422,-73.93669891357422
-73.95572662353516,-73.95572662353516
-73.94300079345703,-73.94300079345703
-73.9690933227539,-73.9690933227539
-73.99119567871094,-73.99119567871094
-73.98114013671875,-73.98114013671875
-73.93933868408203,-73.93933868408203
-73.92642974853516,-73.92642974853516
-73.88619995117188,-73.88619995117188
-73.96926879882812,-73.96926879882812
-73.87102508544922,-73.87102508544922
-73.96693420410156,-73.96693420410156
-74.18286895751953,-74.18286895751953
-73.9855728149414,-73.9855728149414
-73.89376831054688,-73.89376831054688
-73.90397644042969,-73.90397644042969
-73.98925018310547,-73.98925018310547
-73.9944076538086,-73.9944076538086
-73.95919036865234,-73.95919036865234
-73.96163940429688,-73.96163940429688
-73.89859008789062,-73.89859008789062
-73.95951080322266,-73.95951080322266
-74.0058822631836,-74.0058822631836
-74.02790832519531,-74.02790832519531
-73.92100524902344,-73.92100524902344
-73.83049774169922,-73.83049774169922
-73.88507080078125,-73.88507080078125
-73.8529281616211,-73.8529281616211
-73.95277404785156,-73.95277404785156
-73.90287780761719,-73.90287780761719
-73.93680572509766,-73.93680572509766
-73.91954040527344,-73.91954040527344
-74.0177230834961,-74.0177230834961
-73.88737487792969,-73.88737487792969
-73.79492950439453,-73.79492950439453
-73.67838287353516,-73.67838287353516
-73.9831771850586,-73.9831771850586
-74.03395080566406,-74.03395080566406
-73.79905700683594,-73.79905700683594
-73.94951629638672,-73.94951629638672
-73.9475326538086,-73.9475326538086
-73.94808959960938,-73.94808959960938
-73.96603393554688,-73.96603393554688
-73.95671844482422,-73.95671844482422
-73.94950103759766,-73.94950103759766
-73.95722961425781,-73.95722961425781
-73.86945343017578,-73.86945343017578
-73.96320343017578,-73.96320343017578
-73.96192932128906,-73.96192932128906
-73.93185424804688,-73.93185424804688
-73.8031005859375,-73.8031005859375
-73.91001892089844,-73.91001892089844
-73.7889633178711,-73.7889633178711
-73.99591064453125,-73.99591064453125
-73.78250885009766,-73.78250885009766
-74.18314361572266,-74.18314361572266
-73.9726333618164,-73.9726333618164
-73.9869384765625,-73.9869384765625
-73.8730239868164,-73.8730239868164
-73.88921356201172,-73.88921356201172
-73.9820327758789,-73.9820327758789
-74.48770141601562,-74.48770141601562
-73.9449691772461,-73.9449691772461
-73.979736328125,-73.979736328125
0.0,0.0
-74.02757263183594,-74.02757263183594
-73.77625274658203,-73.77625274658203
-73.91471862792969,-73.91471862792969
-74.00923919677734,-74.00923919677734
-73.86205291748047,-73.86205291748047
-73.99829864501953,-73.99829864501953
-73.78286743164062,-73.78286743164062
-74.0068359375,-74.0068359375
-74.17732238769531,-74.17732238769531
-73.9845962524414,-73.9845962524414
-73.86519622802734,-73.86519622802734
-73.87093353271484,-73.87093353271484
-73.7902603149414,-73.7902603149414
-73.91291809082031,-73.91291809082031
-74.04766082763672,-74.04766082763672
-73.92667388916016,-73.92667388916016
-73.73294067382812,-73.73294067382812
-73.95748901367188,-73.95748901367188
-73.91854095458984,-73.91854095458984
-73.922119140625,-73.922119140625
-73.92928314208984,-73.92928314208984
-73.850830078125,-73.850830078125
-73.8944091796875,-73.8944091796875
-73.91728973388672,-73.91728973388672
-73.95930480957031,-73.95930480957031
-73.97203063964844,-73.97203063964844
-73.91519165039062,-73.91519165039062
